smiles, isactive
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,0
CC1(C)CC2C1CCC1(C)OC2(C)CCC1O,0
CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(OC(=O)C(C)(O)CC)CCC3(C)C5C(OC(C)=O)C(OC(C)=O)C4C21O,0
Cc1cccc(C(=O)O)c1O,0
CC(=O)N1CCCC1C(=O)O,0
COc1cc2c(cc1-c1cc3cc4ccoc4cc3oc1=O)OCO2,0
C=CC(C1=CC(=O)C(OC)=C(OC)C1=O)c1ccccc1,0
CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,0
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0
OCc1c[nH]c2ccccc12,0
COc1cc2ccc(=O)oc2c2ccoc12,0
CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,0
CN1CCCC1c1cccnc1,0
CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,0
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,0
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21,0
Cc1cccc(C)c1OCC(C)N,0
CNCc1ccccc1,0
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,0
CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,0
NC(N)=NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N,0
CC12CCC(CC1)C(C)(C)O2,0
CC(C)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,0
CC(CCC(=O)[O-])C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,0
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,0
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,0
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)[O-],0
CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,0
COc1ccc2oc(-c3ccccc3)c(OC)c(=O)c2c1,0
NCCCS(=O)(=O)O,0
CCc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,0
O=C(O)c1ccc2cc(O)c(O)c(O)c2c(=O)c1O,0
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,0
C[N+](C)(C)CCCCCC[N+](C)(C)C,0
COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1,0
O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,0
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0
C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CC=C1C(=O)OCC1O,0
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CCN2CC(C)CC(C)C2)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,0
CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(=O)C3(C)C2CCC2(C)C(c4ccoc4)OC(=O)C4OC423)C1(C)C,0
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0
O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,0
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,0
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0
OCC1OC(OC2C(O)C(CO)OC2(CO)OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,0
CC(=O)Oc1ccc2c(c1OC(C)=O)OCC1(O)Cc3c(cc(OC(C)=O)c(OC(C)=O)c3OC(C)=O)C21,0
NC(=NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)N=C(N)Nc1ccc(Cl)cc1,0
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,0
CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,0
CC[Hg]Sc1ccccc1C(=O)[O-],0
O=C(O)CCCCCCCCCCCCC1C=CCC1,0
O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,0
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0
NC(Cc1ccc(F)cc1)C(=O)O,0
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,0
CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1,0
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,0
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,0
O=C1c2ccccc2C(=O)C1c1ccccc1,0
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,0
CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0
COc1ccc(-c2cc(=O)c3cc(OC)ccc3o2)cc1,0
CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O,0
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1,0
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0
CNC(C)(C)Cc1ccccc1,0
CN1C(C)(C)CCCC1(C)C,0
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(OC(=O)CCC(=O)O)CC12C,0
C=CCc1cc(OC)c2c(c1OC)OCO2,0
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,0
OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,0
O=C(O)CCCCCCCC(=O)O,0
NC12CC3CC(CC(C3)C1)C2,0
CC1(C)C(=O)C=CC2(C)C1=C(O)C(=O)C1(C)C2CCC2(C)C(c3ccoc3)CC3OC321,0
CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,0
CCOc1ccc(NC(=O)CC(C)O)cc1,0
CNC(CC(=O)O)C(=O)O,0
NNc1nncc2ccccc12,0
O=C(O)CCCCC1SCC2NC(=O)NC21,0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,0
COc1cccc2c1CCC1=CC(=O)CCC12C,0
[N-]=[N+]=CC(=O)OCC(N)C(=O)O,0
COC1=CC(=O)OC(C=Cc2ccccc2)C1,0
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,0
CC(C)c1cccc(C(C)C)c1O,0
CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,0
CN(C)CCC=C1c2ccccc2CCc2ccccc21,0
CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,0
FC(F)(F)COCC(F)(F)F,0
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,0
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0
Cn1c([N+](=O)[O-])cnc1COC(N)=O,0
COc1cc(C(=O)O)cc(OC)c1O,0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,0
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,0
CCC(CO)NCCNC(CC)CO,0
OCC(O)Cc1ccc2c(c1)OCO2,0
COc1c2occc2cc2ccc(=O)oc12,0
NCCCC(=O)O,0
Cc1ccccc1C(OCCN(C)C)c1ccccc1,0
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0
O=C(O)C1=CCNCC1,0
COc1cc2ccc(=O)oc2cc1O,0
CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(OC(C)=O)C3(C)C2CCC2(C)C(c4ccoc4)C(=O)C4OC423)C1(C)C,0
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,0
COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(O)c(Cl)c(C)c1C(=O)O2,0
CC(=O)OC1CCC2(C)C(CC(OC(C)=O)C3(C)C2CCC2(C)C(c4ccoc4)OC(=O)C4OC423)C1(C)C,0
C=CC(C)(O)CCC1C(=C)CC(OC(C)=O)C2C(C)(C)CCCC12C,0
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,0
CC1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21,0
CCC(C)C(=O)OC1CC2(C)C(c3ccoc3)OC(=O)CC23OC2(C)OC34C(OC(=O)C(C)C)C3(O)C(OC(=O)C5(C)OC5C)C5(C)CC3(O)C(C)(C5CC(=O)OC)C14O2,0
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,0
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,0
CC=C(C)C(=O)OC1CCC2(C)C3CCC4C5(O)CC(O)C6(O)C(CN7CC(C)CCC7C6(C)O)C5(O)CC42OC13O,0
O=C(O)C1(C(=O)O)CCC1,0
CCCCCCCCCCCCCCCCCCCCCCO,0
O=C(C=Cc1ccccc1)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1O,0
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,0
CCOC(=O)C1C(C=C(C)C)C1(C)C,0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C,0
CCCCC(CC)CN=C(N)NC(N)=NCCCCCCN=C(N)NC(N)=NCC(CC)CCCC,0
CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O,0
CC1(C)SC2C(NC(=O)C(C(=O)[O-])c3ccsc3)C(=O)N2C1C(=O)[O-],0
O=C(O)c1cc2cc(F)ccc2[nH]1,0
Cc1cc(=O)n(-c2ccccc2)n1C,0
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(O)C(C)=C1C2(C)C,0
NCCS(=O)(=O)O,0
COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1,0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,0
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,0
CC(=O)OCC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0
COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,0
Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,0
CC(C)CCCC(C)C1CCC2C3CC(=O)C4CC(O)CCC4(C)C3CCC12C,0
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,0
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,0
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,0
O=C1CCCN1CC#CCN1CCCC1,0
CN(C)C1C(=O)C(C(=O)NCN2CCCC2)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0
CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0
COc1cc(O)cc(OC)c1OC,0
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,0
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0
O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,0
O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,0
Cc1occc(=O)c1O,0
CC(=O)Nc1ncc([N+](=O)[O-])s1,0
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,0
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0
CC(=CC[n+]1cn(C)c2c(N)ncnc21)CCC1(C)C(C)CCC2(C)C(C)=CCCC21,0
c1ccc2c(CC3=NCCN3)cccc2c1,0
COc1cc(C(C)(C)C)c(O)cc1C(C)(C)C,0
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,0
CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,0
CNCC(O)c1cccc(O)c1,0
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,0
N#CC(=Cc1cccc(O)c1)C(=O)O,0
O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,0
Cc1cc(O)c(C)c(O)c1C(=O)O,0
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,0
CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C,0
CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3,0
COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,0
CC(=O)NCCc1ccc(O)c(-c2c(O)c(O)c3c(c2O)C(=O)c2c(cc(O)c(C(=O)O)c2C(=O)O)C3=O)c1,0
CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)O)C(C)=C3CCC(=O)O,0
CN1Cc2c(N)cccc2C(c2ccccc2)C1,0
Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,0
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,0
NC1=NCCN1CC(=O)O,0
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,0
CCCCCC(CC(=O)O)C(=O)O,0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)([O-])[O-],0
O=C(O)c1ccccc1Nc1ccccc1,0
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)[O-],0
CC(=O)C1CCC2C3CC=C4CC(OC(=O)CCC(=O)O)CCC4(C)C3CCC12C,0
CC1=CCCC(C)=CCC(C)(C)C=CC1,0
OCC(S)CS,0
NC(N)=NC(N)=NCCc1ccccc1,0
CC(C)=CC1C(C(=O)O)C1(C)C,0
CC1CCC23CCC4(C)C5(C)CCC6C(C)(C)C(=O)CCC6(C)C5C=CC4(OC2=O)C3C1C,0
CC(=O)Nc1ccc(OC(C)=O)cc1,0
NC(N)=NC(N)=Nc1ccccc1,0
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,0
CC1CC(Cl)CCC1C(=O)OC(C)(C)C,0
CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O,0
COc1ccc2c(c1)OCC(Cc1ccc(OC)c(OC)c1)C2=O,0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])O)c2cc1C,0
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,0
OCCSCCO,0
COc1c2ccoc2cc2oc(C)cc(=O)c12,0
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,0
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,0
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,0
COc1cccc(C2(O)CCCCC2CN(C)C)c1,0
CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1,0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0
CNCC(O)c1ccc(O)c(O)c1,0
CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,0
CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0
O=c1c(O)c(-c2ccccc2)oc2ccccc12,0
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0
C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0
CC1CCC(C(C)C)C(=O)C1,0
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)Nc1ccc(O)cc1,0
CC(=O)OC1CCC2(C)C3=CC(=O)C4(C)C(CC5OC6(OCC(C)CC6Br)C(C)C54)C3CCC2C1,0
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(O)C3CC12,0
CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C,0
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0
CC(C)NCC(O)c1ccc2ccccc2c1,0
CC12CCC3c4ccc(OS(=O)(=O)[O-])cc4CCC3C1CCC2O,0
CC(C)(CO)C(O)C(=O)NCCCO,0
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0
Cc1cc(O)c(C=O)c(O)c1C(=O)O,0
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0
CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,0
CC(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,0
NC(Cn1ccc(=O)c(O)c1)C(=O)O,0
Cc1ncc([N+](=O)[O-])n1CCO,0
CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C,0
Cc1cc(=O)oc2cc(O)cc(O)c12,0
CC(=O)Nc1ccccc1,0
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,0
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,0
NC(C=O)C(O)C(O)C(O)CO,0
OCC1CCCN2CCCCC12,0
CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0
Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,0
CC(=O)OC1C2C(OC(=O)Cc3ccccc3)C(C)CC2(OC(C)=O)C(=O)C(C)=CC2C(CCC13CO3)C2(C)C,0
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0
COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc([O-])cc6)oc45)c3)oc2c1,0
CCOC(N)=O,0
CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0
OC1CCCCC1N1CCC(c2ccccc2)CC1,0
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,0
CC=Cc1ccc(OC)cc1,0
COc1c2ccoc2nc2c(OC)c(OCC(O)C(C)(C)O)ccc12,0
CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,0
CCCc1ncc(C[n+]2ccccc2C)c(N)n1,0
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,0
Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,0
CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,0
COC(=O)C(O)c1ccccc1,0
Nc1ccc(C(=O)[O-])c(O)c1,0
COc1ccc2c(c1)OCC(Cc1ccc(OC)c(OC)c1)C2O,0
CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,0
O=C1OC(C(O)CO)C(O)=C1O,0
NCCCNCCSP(=O)(O)O,0
O=C([O-])CF,0
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,0
O=P1(NCCCl)OCCCN1CCCl,0
CC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,0
O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,0
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,0
