smiles, isactive
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0
CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C(=O)O)CCC23C)C1(C)C,0
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,0
COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,0
Cc1cc(O)cc(C)c1Cl,0
O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3OC3OCC(O)(CO)C3O)cc(O)c12,0
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,0
O=S(=O)([O-])CCS,0
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-],0
Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,0
CC(=O)OC1CC2(C)C(C(C)=O)CCC2C2CCC3=CC(=O)CCC3(C)C12,0
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,0
Nc1ccccc1C(=O)CC(N)C(=O)O,0
Cc1c(N)c(=O)n(-c2ccccc2)n1C,0
O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,0
C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,0
CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12,0
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,0
CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0
CN(C)c1nc(N(C)C)nc(N(C)C)n1,0
CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,0
Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(COC(=O)C=CC(=O)O)c(O)c(C(=O)O)c(C)c1O2,0
OCCN1CC(O)C(O)C(O)C1CO,0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,0
CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,0
O=c1ccc2ccccc2o1,0
C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,0
CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,0
COc1ccc(-c2coc3c(O)c(OC)ccc3c2=O)cc1,0
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,0
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,0
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,0
NNCc1ccccc1,0
CC(C[N+](C)(C)C)OC(N)=O,0
CS(=N)(=O)CCC(N)C(=O)O,0
Oc1c(Br)cc(Br)c2cccnc12,0
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0
C=CC(C1=CC(=O)C(OC)=CC1=O)c1ccc(OC)cc1,0
O=c1cccc2n1CC1CC2CN2CCCCC12,0
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0
COc1cc(C)c(C(=O)O)c(O)c1,0
C=CCSSCC=C,0
C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,0
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,0
C=CC(N)CCC(=O)O,0
O=C(O)C1(O)CC(O)C(O)C(O)C1,0
COc1ccc2c(C)cc(=O)oc2c1,0
CN(C)CCCOC1C(C(O)CO)OC2OC(C)(C)OC21,0
CC(C)=CCOc1cc2oc(=O)ccc2cc1O,0
CC1CCC(NC(=O)N(CCCl)N=O)CC1,0
COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O,0
CC1(C)C(O)CC(O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,0
CS(=O)(=O)OCCCCOS(C)(=O)=O,0
C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,0
NC(N)=NS(=O)(=O)c1ccc(N)cc1,0
CCCC(CCC)C(=O)[O-],0
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O,0
CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,0
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,0
CNCCC(Oc1cccc2ccccc12)c1cccs1,0
CCN(CC)CCOC(=O)c1ccc(N)cc1,0
C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,0
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,0
O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,0
O=[As]O[As]=O,0
Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,0
N#CC(=Cc1ccc(O)cc1)C(=O)O,0
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,0
CC1(C)C(O)CC(=O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,0
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0
O=C(C=Cc1ccccc1)c1ccc(O)cc1O,0
S=C=NCc1ccccc1,0
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,0
COc1cc2oc3cc(OC)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,0
O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O,0
CC(C)(C)NCC(O)c1ccccc1Cl,0
CC(=O)C1CCC2C3CC(C)C4=CC(=O)CCC4(C)C3C(O)CC12C,0
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0
CCN(CC)CCc1nc(-c2ccccc2)no1,0
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(=O)c2c(O)c(O)cc(C3Oc4cc(O)cc(O)c4CC3OC(=O)c3cc(O)c(O)c(O)c3)c2c1)c1cc(O)c(O)c(O)c1,0
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0
NNCC=O,0
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0
Cc1c(O)c(=O)ccn1C,0
CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,0
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,0
COc1ccc2oc3ccccc3c(=O)c2c1,0
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0
COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,0
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0
O=C1N=C([O-])CN1N=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,0
COc1ccc2c(c1)OCC(Cc1ccc(O)c(OC)c1)C2=O,0
CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1N=C(N)C(=O)O,0
CC(C)(N)Cc1ccccc1,0
CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0
CCC12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)C32,0
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,0
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0
Cc1cccc(C)c1NC1=NCCCS1,0
O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,0
CCOC([O-])=Nc1c[n+](N2CCOCC2)no1,0
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,0
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0
Cc1[nH]c(C)c(Cl)c(=O)c1Cl,0
C=C(C)C1Cc2c(ccc3c(=O)c4c(oc23)COc2cc(OC)c(OC)cc2-4)O1,0
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,0
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,0
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,0
CC1CCC2C(C)(CO)C(O)CCC2(C)C12CCC(CO)(CCO)O2,0
CC(=O)NC(Cc1ccccc1)C(=O)O,0
[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],0
CCOC(=O)C(=O)C1(C(=O)OCC)Oc2cc(OC)cc(OC)c2C(=O)C1c1ccccc1,0
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,0
COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,0
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0
CC(C)c1cc2c(c(O)c1O)C1(C(=O)O)CCCC(C)(C)C1CC2,0
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,0
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,0
CC1=NCCc2c1[nH]c1cc(O)ccc21,0
O=c1oc2cc(O)ccc2s1,0
CC(CS)C(=O)N1CCCC1C(=O)O,0
Cc1ccc2c(c1)CCC1CC(=O)CCC21C,0
COC(=O)CC1C2(C)CC34OC5(C)OC6(C7C(=C(O)C(C)C)C(=O)OC(c8ccoc8)C7(C)C(OC(C)=O)C(OC(C)=O)C6(O5)C13C)C(OC(C)=O)C4(O)C2OC(=O)C(C)C,0
NCCc1c[nH]c2ccccc12,0
C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0
COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,0
CCOC(=O)NNc1nncc2ccccc12,0
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,0
CC(=O)OC1CCC2(C)C(CCC3C4CC=C(C(C)=O)C4(C)C(=O)CC32)C1,0
O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,0
CN(C)N=Nc1nc[nH]c1C(N)=O,0
NC(C(=O)O)C(O)C(=O)O,0
COC(=O)CC1C2(C)CC34OC5(C)OC6(C7C(=C(OC)C(C)C)C(=O)OC(c8ccoc8)C7(C)C(OC(=O)C(C)C)C(OC)C6(O5)C13C)C(OC)C4(OC)C2OC(C)=O,0
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,0
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,0
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,0
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,0
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,0
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,0
COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O,0
COc1ccc2c(c1)OC1c3ccc(OC)cc3OCC21,0
CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,0
[O-][n+]1ccccc1[S-],0
Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(SC(F)(F)F)cc1,0
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0
CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4=CCC3(C)C1C2C,0
Cc1ccccc1OCC(O)CO,0
CNc1ccccc1C(=O)N1CCc2c([nH]c3ccccc23)C1=O,0
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,0
O=C(CCCl)NCc1ccccc1,0
CN=C(NC#N)NCCSCc1nc[nH]c1C,0
O=C1C(O)=C(O)C(=O)C(O)=C1O,0
CC12CCc3occc3C1CCC13CC(CCC12)C(O)(CO)C3,0
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,0
C1CNCCN1,0
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,0
O=C(O)CCCCCCCC(O)C(O)CCCCCCO,0
COc1cccc2c1CCC1CC(=O)CCC21C,0
COc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12,0
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1N)C2,0
CC(C)(O)C1CCC(C)(C2C(O)CC3(C)C4CC(OC5OC(CO)C(O)C(O)C5O)C5C(C)(C)C(OC6OCC(O)C(O)C6O)CCC56CC46CCC23C)O1,0
CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(O)C3(C)C2CCC2(C)C(c4ccoc4)OC(=O)C4OC423)C1(C)C,0
CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C,0
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,0
C=CC1=C(C)C(=Cc2[nH]c(Cc3[nH]c(C=C4NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,0
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0
O=C(O)CCCCC1CCSS1,0
CC1(C)CC23C(=O)CCC(O)C2(C)CCC13,0
COc1cc(OC)c2c(=O)c(-c3ccc4c(c3)OCO4)coc2c1,0
COC(=O)CC1C2(C)C(=O)C3CC4(OC3(O)C1(C)C)C1=CC(=O)OC(c3ccoc3)C1(C)CCC42,0
Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)C(C)CO1,0
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4O)C3=O,0
NC1CC1c1ccccc1,0
O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)(O)O,0
CC1(C)CC2C1CCC1(CBr)CCC3C(CC(=O)O)C(=O)OC32C1,0
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C,0
O=C(O)c1ccccc1,0
CN(C)CCC(c1ccccc1)c1ccccn1,0
O=C1OC(CO)C(O)C(O)C1O,0
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,0
COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,0
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,0
COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)C=C4)cc1,0
O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,0
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0
C1N2CN3CN1CN(C2)C3,0
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,0
NCCNCCNCCN,0
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,0
c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,0
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,0
NNCCc1ccccc1,0
CCOC(=O)C(C)(N)Cc1ccc(O)c(O)c1,0
COc1ccc(C(=O)c2ccccc2)c(O)c1O,0
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,0
C[As](C)(=O)O,0
CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,0
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0
COc1ccc(C=CC(=O)c2ccc(O)cc2O)cc1,0
NCCOB(c1ccccc1)c1ccccc1,0
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,0
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,0
COc1cc2c(cc1OC)Cc1cc(OC)c(OC)cc1Cc1cc(OC)c(OC)cc1C2,0
CCC1(CC)C(=O)NC(=O)NC1=O,0
CC(=O)Oc1cc(C)c2c(c1C(OC(C)=O)OC(C)=O)Oc1c(c(C)c(OC(C)=O)c3c1C(OC(C)=O)OC3=O)OC2=O,0
CC(=O)Oc1cccc(O)c1,0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0
C[N+](C)(C)CCOC(N)=O,0
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(C(C)O)C(O)C(O)C3N)C2O)OCC1(C)O,0
c1cncc(C2CCCCN2)c1,0
NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,0
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,0
CCCCCC(CC(=O)NO)C(=O)NC(C(=O)N1CCCC1CO)C(C)C,0
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,0
CN1CCC2(C)c3cc(O)ccc3N(C)C12,0
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0
Cc1cn(C2CC(OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)CC3OP(=O)(O)OC3OC(n4cnc5c(=O)[nH]c(N)nc54)CC3O)C(COP(=O)(O)OC3CC(n4cnc5c(N)ncnc54)OC3CO)O2)c(=O)[nH]c1=O,0
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,0
NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,0
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0
O=C(O)C(O)C(O)(Cc1ccc(O)cc1)C(=O)O,0
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,0
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,0
CC=CC(=O)N(CC)c1ccccc1C,0
O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,0
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
CC(=O)NC(CS)C(=O)O,0
CC(=O)OCC1(O)CC23CCC4c5ccoc5CCC4(C)C2CCC1C3,0
COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,0
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0
CCCCCCCCCCCCCCCC(=O)OCC(O)CO,0
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,0
Cc1c[nH]c2ccccc12,0
C=CCCCCCCCCC(=O)O,0
NNC(=O)c1ccncc1,0
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,0
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,0
Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1,0
COc1ccc2c(c1)OC1COc3cc(OC)c(OC)cc3C1C2=O,0
CCc1cc(C(N)=S)ccn1,0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,0
